"Path","Section","#","Name","Japanese","English","LineBreak"
"Twn/05/07.dat","0","6","Young Woman","物騒だわ　あんな男を野放しにされちゃ
子どもを外で遊ばせられないじゃない
あ　ううん　なんでもないわよ","How frightening. We can’t let a man like that
loose. I better not let my children play outside.
Huh? Oh, no, it’s nothing.","TRUE"
"Twn/05/07.dat","0","16","Young Woman","あなたたちがハスタを山から　追い出したって？
よく無事でいられたわね…
でも　ありがとう","You guys really managed to drive Hasta off?
I don’t know how you guys did it... but thank you.","TRUE"
"Twn/05/07.dat","0","19","Young Woman","これで　安心して外で子どもを
遊ばせることができるわ
ねぇ　良かったらコレ　使って","Now I can let my children play outside without
any worries.
Here, take this if you’d like.","TRUE"
"Twn/05/07.dat","0","28","Young Woman","これで　安心して外で子どもを
遊ばせることができるわ
ありがとう","Now I can let my children play outside without
any worries.
Thank you so much.","TRUE"
"Twn/05/07.dat","1","6","Boy","殺人鬼がいるから
外に出ちゃダメなんだって
つまんないや…","I’m not allowed to go outside cause there’s some
serial killer out there.
But it’s boooring here...","TRUE"
"Twn/05/07.dat","1","14","Boy","誰かが殺人鬼を　追い出したんだって
これで外で遊べるよ！","Someone got rid of the killer!
We can finally play outside again!","TRUE"
"Twn/05/07.dat","2","6","Old Woman","おやまぁ　旅人さんですかね？
ガラムにようこそ
ここは優秀な鍛冶師が集まる職人の町です","Oh dear, you’re travelers, aren’t you?
Welcome to Garam.
This town is full of excellent blacksmiths.","TRUE"
"Twn/05/07.dat","2","9","Old Woman","しかし　今は色々とゴタゴタしていますので
宿を取って　出歩かない方が賢明ですよ","But things are kind of messy right now. It’d be
wise to find a place to hole up in for now.","TRUE"
"Twn/05/07.dat","2","17","Old Woman","硫黄が匂いますでしょう？
今日は風向きがいいので
そんなにはひどくないのですけれど","You can smell the sulfur, can’t you?
The wind is blowing in the right direction, so
the smell’s not so bad today.","TRUE"
"Twn/06/00.dat","0","6","Longshoreman","ここの大人は昼間っから飲んでるよ～
いやー　キンキンに冷えたビールは美味いね！
極楽　極楽♪","The grown up drink here in the daytime～
Ahhh... Cold beer is the best!
I’m in paradise♪","TRUE"
"Twn/06/00.dat","0","12","Longshoreman","王都はもっとフルーツを輸出しろと言うけどねぇ
時期ってもんもあるし　まったく勝手だよなぁ…","The Imperials want us to export more fruit, but we
can only harvest if the season’s right.
Those guys are so selfish...","TRUE"
"Twn/06/00.dat","0","26","Longshoreman","ところでキミたち　自分の船に乗るかい？","In any case, did you guys want to board
your ship?","TRUE"
"Twn/06/00.dat","0","30/0","","はい","Yes","TRUE"
"Twn/06/00.dat","0","30/1","","いいえ","No","TRUE"
"Twn/06/00.dat","0","32","Longshoreman","そうかい？
ま　確かにこの町は離れがたいよね
ゆっくりしていきなよ","Is that so?
Well, it can be hard to leave this town with all its
comforts. Why don’t you take your time?","TRUE"
"Twn/06/00.dat","0","42","Longshoreman","おし　じゃあ出航しよう","All right, let’s set sail!","TRUE"
"Twn/06/00.dat","1","6","Item & Food Shop","いや～　今日も暑いねぇ～
ハフハフゥ…　ホント暑いねぇ…
ハッフー　暑ッいねぇ～","Oh no～ It’s hot today～
It’s sooo hot...
Ridiculously hot～","TRUE"
"Twn/06/00.dat","1","32","Item & Food Shop","いらっしゃーい
あ～　もう暑いねぇ～
ハッフー　ホント　労働意欲が湧かないよ…","Welcome～
Ahh～ but it’s so hot～
I already don’t feel like working...","TRUE"
"Twn/06/00.dat","2","8","Young Man","この町は　女の方が働き者だよ
男は歌って飲んで　踊って過ごすんだ","In this town, the women are the hard workers.
The men just spend their time singing,
drinking, and dancing.","TRUE"
"Twn/06/00.dat","2","11","Young Man","常夏で食べ物も豊かだし
そんなに労働しなくてもいいんだ","It’s always summer, there’s plenty of food, and
we don’t have to work hard.","TRUE"
"Twn/06/00.dat","2","14","Young Man","例えば　こんなものが
ここではたくさん採れるんだ","Just look at all this food here!","TRUE"
"Twn/06/00.dat","2","18","Young Man","他にも　果物やスパイスを輸出して
国益はかなり恵まれているんだ
どうだい？　移住したくなっただろ？","We export tons of fruits and spices, which keeps
our nation rather wealthy.
What do you think? Feel like moving here yet?","TRUE"
"Twn/06/00.dat","2","26","Young Man","この町は　女の方が働き者だよ
男は歌って飲んで　踊って過ごすんだ","In this town, the women are the hard workers.
The men just spend their time singing,
drinking, and dancing.","TRUE"
"Twn/06/00.dat","2","29","Young Man","常夏で食べ物も豊かだし
そんなに労働しなくてもいいんだ","It’s always summer, there’s plenty of food, and
we don’t have to work hard.","TRUE"
"Twn/06/00.dat","2","32","Young Man","他にも　果物やスパイスを輸出して
国益はかなり恵まれているんだ
どうだい？　移住したくなっただろ？","We export tons of fruits and spices, which keeps
our nation rather wealthy.
What do you think? Feel like moving here yet?","TRUE"
"Twn/06/00.dat","2","40","Young Man","大陸の方じゃ
戦争だのなんだので大変そうだね","It must be tough living on the continent with the
whole war and all.","TRUE"
"Twn/06/00.dat","2","43","Young Man","でも　ここなら
ノンビリ暮らせるから　とても幸せだよ","But here, I can rest happily knowing there’s peace.","TRUE"
"Twn/06/00.dat","3","6","Weapon & Armor Shop","オッケー　ブラザー
さあ　ズッバーンと買っていきなヨ♪
備えあって憂いなしって話だぜ？","Hey there brotha!
Go ahead and buy lots of stuff♪
It’s always better to be prepared, right?","TRUE"
"Twn/06/00.dat","3","21","Weapon & Armor Shop","ヘイヘイ　ブラザー
調子はどうだい？
懐具合がステキなら買っていってヨ♪","What’s up brotha!?
How’s it goin’?
If your wallets filled, buy some nice stuff♪","TRUE"
"Twn/06/00.dat","4","4","Grade Shop","あいよ　暑いところ　よく来たね
さぁ　今日はどうするんだい？","Hey there darlin’. Nice to see you out here even
in this heat. What do you need today?","TRUE"
"Twn/06/00.dat","5","6","Grandpa","あのガキが果樹園を荒らしたせいで
収穫が減っちまったよ","That kid ruined our orchard.
We lost a bunch of fruit.","TRUE"
"Twn/06/00.dat","5","9","Grandpa","そのせいで　俺たち民間人は
このフルーツの味を　楽しめないんだ
まったく…　困ったもんだよ","Because of him, us folk can’t enjoy the tastes
of those fruits.
It’s just... it’s just so frustrating...","TRUE"
"Twn/06/00.dat","5","17","Grandpa","あの悪ガキを　なんとかしてくれてありがとな
まだまだ先だけど　俺たちもフルーツの味を
楽しむことができそうさね","Thanks for dealing with that little rascal.
It’ll be a while, but I suppose we’ll finally be able
to taste the fruits of our labor.","TRUE"
"Twn/06/00.dat","6","10","Girl","ここはね　フルーツをいっぱい作って
出荷するための　王都の植民地なの","This is a colony of Regnum.
We grow tons of fruits here.","TRUE"
"Twn/06/00.dat","7","6","Boy","ぷらんてーしょんの果物は
みーんな王都のものだから
オレたちは　食べられないんだ","All the fruits grown in the plantation are for
Regnum. We’re not allowed to eat any of them.","TRUE"
"Twn/06/00.dat","7","9","Boy","それに最近　ヘンなヤツが
果樹園を荒らすせいで　ますます果物が
食べられなくなっちまったんだ","And lately, we’ve been losing more and more
fruit because some weird kid has been
raiding our orchards.","TRUE"
"Twn/06/00.dat","7","19","Boy","兄ちゃんたちがあのヘンなヤツを
やっつけたって聞いたよ
すげぇなぁ","I heard you guys took down that weirdo.
That’s amazing!","TRUE"
"Twn/06/00.dat","7","22","Boy","オレ　初めて見たとき
怖くて　なにも出来なかったんだ
ありがとう！","When I first saw him, I was too scared to
do anything.
Thank you!","TRUE"
"Twn/06/00.dat","7","29","Boy","姉ちゃんたちがあのヘンなヤツを
やっつけたって聞いたよ
すげぇなぁ","I heard you girls took down that weirdo.
That’s amazing!","TRUE"
"Twn/06/00.dat","7","32","Boy","オレ　初めて見たとき
怖くて　なにも出来なかったんだ
ありがとう！","When I first saw him, I was too scared to
do anything.
Thank you!","TRUE"
"Twn/06/00.dat","8","6","Young Woman","この土地の信仰？
自然を体現する龍を信仰してるわ","The beliefs in this land? We believe in dragons, 
the embodiment of nature.","TRUE"
"Twn/06/00.dat","8","9","Young Woman","え？　信仰に縁がある場所？
そういうのは知らないなぁ","Eh? A place with a connection to faith?
I don’t know any place like that.","TRUE"
"Twn/06/00.dat","8","16","Young Woman","今年は台風が来なくて困るわ
台風も津波も　神のもたらす浄化だから
台風が来ないってのは問題なのよ","It’s troubling that no typhoons struck this year.
Typhoons and tsunamis are a form of cleansing
from the gods, so the lack of them is a problem.","TRUE"
"Twn/06/00.dat","8","19","Young Woman","龍に祈っても　全然来ないし
どうしたら良いのかな","I’ve already prayed to the dragon, but he hasn’t
come. What else can I do?","TRUE"
"Twn/06/00.dat","9","6","Grandma","甘い匂いがすごいでしょう
これはね　あちこちに落ちた果実が
発酵した匂いだよ","Can you smell that sweetness?
That’s the smell of fermented fruit that’s
been collected.","TRUE"
"Twn/06/00.dat","9","9","Grandma","この香りを嗅ぐと　食べたくなってしまうけど
あれらはすべて　グミ加工専用でね
王都へ出荷されていくのさ","It smells so good I’d want to eat them.
But they’re all for gel processing and will be
shipped to Regnum.","TRUE"
"Twn/06/00.dat","9","17","Grandma","王都から　経済効果の高いプランテーションを
強いられているけど　暮らしは穏やかだよ","Because we’re a colony of Regnum, I’ve been
forced to work on the plantations. But at least
it’s peaceful here.","TRUE"
"Twn/06/00.dat","9","20","Grandma","出荷する果物も　植えていれば勝手になるし
特に手入れが必要でもないし","The fruit we’re shipping will grow on its own once
it’s been planted.
They don’t need any special care.","TRUE"
"Twn/06/00.dat","9","23","Grandma","ただ　森の動物の住処を
奪ってしまったのは　心が痛むけどね","But it breaks my heart that we’ve stripped the
forest animals of their home.","TRUE"
"Twn/06/00.dat","10","6","Old Woman","果樹園を荒らしている　子どもやイヌたちを
退治しようにも凶暴で　なにもできないんだよ","I’ve been trying to get rid of that kid and his dogs
who have been destroying the orchards, but
they’re just too vicious for me to handle.","TRUE"
"Twn/06/00.dat","10","9","Old Woman","いくら　輸出で国益が潤ってるとはいえ
このままじゃあ　お先真っ暗だよ　ホント","No matter how much our country’s profits are
boosted by our exports, our future looks bleak.","TRUE"
"Twn/06/00.dat","10","17","Old Woman","果物は　少なくなっちまったけど
これで安心して　収穫できるよ","We may be low on fruit, but now we can harvest
them in peace.","TRUE"
"Twn/06/00.dat","11","4","Old Man","この近くの海域で　昔
財宝を積んだ船が　嵐で沈んだそうでな
その荷物がたまに　この砂浜に流れ着くんじゃ","It is said that long ago, a ship carrying treasure
sank in the waters near here. The cargo that
washed up on shore might be that treasure.","TRUE"
"Twn/06/00.dat","11","7","Old Man","しかし　荷物には鍵がついておってな…
流れ着いた当初は　みんな　開けるのに
必死になっておったが　今じゃ　見向きもされん","The chests that washed ashore were locked tight.
When they were first found, everyone tried to
pry them open, but now nobody even bothers.","TRUE"
"Twn/06/00.dat","11","10","Old Man","おまえさんたちも　開けられるなら
好きに持っていくと　良いぞ","If you can open one, feel free to take its treasure.","TRUE"
"Twn/06/00.dat","12","9","Young Woman","それにしても　この国　ほんま暑いわぁ
アツアツのお好み焼きが
全然　広まらへんのも　ムリないで…","Dang, it’s really hot in this country.
No wonder my hot okonomiyaki hasn’t spread
at all.","TRUE"
"Twn/06/00.dat","12","12","Young Woman","こら１度　地元に帰って
新しいモンを　開発せんとあかんわ","I’m going to have to return to my hometown
and come up with something new.","TRUE"
"Twn/06/00.dat","12","20","Young Woman","ごめんなぁ
今　準備中やねん
また今度　来たってな","I’m sorry, I’m still getting ready.
Come back another time.","TRUE"
"Twn/06/00.dat","12","23","Young Woman","そんときに　ええもんあげたるさかい
必ず来ぃや　待っとるで！","I’ll be sure to give you something good then.
I’ll be waiting for you!","TRUE"
"Twn/06/00.dat","13","4","Young Woman","あなたたち　観光客？
もし　外に行くなら気をつけて
この辺りの敵は　石化攻撃をしてくるから","Are you tourists?
If you’re going out there, be careful.
The monsters in the area can petrify you.","TRUE"
"Twn/06/00.dat","13","7","Young Woman","石化はね　移動や攻撃など
全ての行動が行えなくなるの","When you’re petrified, you can’t move, attack, or 
do anything else.","TRUE"
"Twn/06/00.dat","13","10","Young Woman","もし　そういう攻撃を持った敵と出会ったら
逃げた方が良いわよ","If you encounter a monster with this kind of power, 
there’s no shame in fleeing.","TRUE"
"Twn/06/00.dat","13","13","Young Woman","だって　一定時間経っても回復しないんですもの
それに　戦闘に参加しているキャラクター全員が
石化するとゲームオーバーになっちゃうからね","Petrification doesn’t go away after a certain
amount of time passes, and if all the characters
in battle are petrified, it’s Game Over.","TRUE"
"Twn/06/00.dat","13","16","Young Woman","ちなみにそれを回復できるのが
このストーンボトル
外に行くなら　持ってた方が良いわよ","By the way, if you happened to be petrified,
a Stone Bottle can cure this ailment.
You’d better stock up if you’re going out.","TRUE"
"Twn/06/00.dat","13","22","Young Woman","ほら　これよ
良かったら　受け取って","Come to think of it, I might have one for you.
Here you go.","TRUE"
"Twn/06/00.dat","13","25","Young Woman","なんてったって
あなたたちは　大事な観光客だしね　ふふっ","After all, you guys are important tourists.
Hehehe.","TRUE"
"Twn/06/00.dat","13","29","","バトルブックに
「状態異常・石化」が追加されました","“Petrify” has been added to the Battle Book!","TRUE"
"Twn/06/00.dat","15","157","Hasta","グー…スーピー…　Ｚｚｚ…","Zzz...*snore* Zzz...","TRUE"
"Twn/06/00.dat","21","47","Wonder Chef","世界をまたにかけ幸せをお届けする
不思議料理人　ワンダーシェフ！
みなさまのご要望にお答えして　今　見参！","You all demanded it, so I, the wonderful chef, the Wonder Chef, once again make an appearance! And with my arrival, I shall bring joy to the world!","TRUE"
"Twn/06/00.dat","21","52","Wonder Chef","今日は　クレープの作り方を
聞いてもらえませんか？
とても　オススメなんです","How about I teach you my Crepe recipe this time around? I highly recommend it.","TRUE"
"Twn/06/00.dat","21","56","Wonder Chef","今なら　食材もおつけしますんで
どうか　聞いてくださいぃ～…！","I’ll provide you with the ingredients, so please 
listen carefully.","TRUE"
"Twn/06/00.dat","21","65","Wonder Chef","ありがとうございます！
たくさん食べて　幸せになってください！","Thank you very much! 
Feast and be merry!","TRUE"
"Twn/06/00.dat","21","68","Wonder Chef","それでは　アディオス！　アミーゴ！","ADIOS, Amigos!","TRUE"
"Twn/06/01.dat","0","6","Innkeeper","オキャクサン　オ金モッテル？
３００ガルド…ネ！　泊マル？　ドースル？
オ楽シミハ　別料金ヨ～","Customer, you have money?
That’s 300 Gald! You stay? What will you do? 
For more fun, you pay extra～","TRUE"
"Twn/06/01.dat","0","14","Innkeeper","オキャクサン　オ金アルネ？
チップ弾ンデヨー
ウチ　サービス良イヨー？","You have money, right customer?
Come on, pay me handsomely, tip not included.
The service here is good, ok?","TRUE"
"Twn/06/01.dat","0","17","Innkeeper","３００ガルド…ネ！　泊マル？　ドースル？
オ楽シミハ　別料金ヨ～","That’s 300 Gald! Do you stay? What will 
you do? For more fun, you pay extra～","TRUE"
"Twn/06/01.dat","0","48","Innkeeper","オキャクサン　オ金モッテナイ
オ金ナイ　オキャクサン　オキャクサン違ウ
シッシ！","Customer, you no have money. You have no 
money customer. You disappoint me, customer!","TRUE"
"Twn/06/01.dat","1","0","","トニーの日記がある","Tony’s diary is here.","TRUE"
"Twn/06/01.dat","1","4/0","","トニーの日記１０を読む","Read Tony’s diary part 10","TRUE"
"Twn/06/01.dat","1","4/1","","読まない","Don’t read","TRUE"
"Twn/06/01.dat","1","6","","トニーの日記１０","Tony’s diary part 10.","TRUE"
"Twn/06/01.dat","1","9","","『{variable}すぎた日を想うより
　あたらしき日を想うことの方が
　冒険家には必要である』","“It’s necessary for an adventurer to think of
   new days than of days gone by.”","FALSE"
"Twn/06/01.dat","1","12","","ガルポスに到着
俺はもう大丈夫だ","I had already recovered once I’ve arrived in
Galpos.","TRUE"
"Twn/06/01.dat","1","15","","ガラムでは少し辛いことがあったが
俺には新たな出会いがあったからな","The events in Garam were painful, but that’s 
all in the past. Since then, I’ve met someone new.","TRUE"
"Twn/06/01.dat","1","18","","ガラムでの出来事を受けて
失意のどん底だった俺は
その足でカリュプス鉱山へと向かった","With a broken heart, I left Garam and found my 
feet taking me to Calypso mine.","TRUE"
"Twn/06/01.dat","1","21","","以前に比べると
少し雰囲気が違った気もするが
俺の気が沈んでいたからだろう","The mines’ atmosphere differed compared to 
before, but it must be my depressed state that’s
affecting it.","TRUE"
"Twn/06/01.dat","1","24","","そして　鉱山を進んでいると
いきなり地震が起こったのだ","And, while traversing through the mines, I 
experienced an earthquake","TRUE"
"Twn/06/01.dat","1","27","","落盤が起きて　命の覚悟をした時
その女性が現れた","I was prepared to die from a cave-in, but then she
appeared.","TRUE"
"Twn/06/01.dat","1","30","","双刃の槍を持った女性
彼女が颯爽と現れ
落盤から俺を守ってくれたのだ","Wielding a spear tipped on the end with two
blades, she jauntily appeared and protected me.","TRUE"
"Twn/06/01.dat","1","33","","その姿はまるで天使のごとく","She was almost like an angel...","TRUE"
"Twn/06/01.dat","1","36","","直後に喪神してしまった俺は
彼女にお礼さえ言えなかった
だが　生きてさえいれば機会もあるはずだ","Having fainted immediately, I never got to thank
her properly, but since I’m alive... I’m sure that
the chance will eventually come.","TRUE"
"Twn/06/01.dat","1","39","","そういうわけで　俺はその場を後にし
海路を使ってガルポスへ来た","With that in mind, I left the place and took to the
seas towards Galpos.","TRUE"
"Twn/06/01.dat","1","42","","ああ　これは後から聞いた話だが
ハスタを追い払ったのは　少年少女たちらしい","Before I forget, apparently I heard that the group 
that I saw before were the ones who chased off 
Hasta from the  volcano.","TRUE"
"Twn/06/01.dat","1","45","","この話を耳にしたとき
俺はある少年たちの姿が脳裏によみがえった","Hearing that, I couldn’t help but remember them.","TRUE"
"Twn/06/01.dat","1","48","","しかし　今はそんなことを気にしている
場合ではない　ここにはジャングルという
ほとんど未開の地があるらしい","But now’s not the time for such musings. I’ve 
heard that most of the areas in this jungle are
mostly uncivilized.","TRUE"
"Twn/06/01.dat","1","51","","俺はそこに　宝があると踏んだ
今度こそ　お宝を手に入れる","If I set foot in there, surely I’m bound to uncover
some treasures along the way.","TRUE"
"Twn/06/01.dat","1","54","","そう決心した俺は
ジャングルへと向かうのだった
　　　　　　　　　　　再起たる冒険家トニー","With that in mind, I headed to the jungle.
　　　　　　　　- Tony, the Reluctant Adventurer","TRUE"
"Twn/06/03.dat","0","11","Boy","オレもいつか
アスラ将軍みたいに強くなるんだ","One day I’ll be as strong as General Asura.","TRUE"
"Twn/06/03.dat","1","10","Grandma","果樹園を荒らしていた悪ガキを
懲らしめてくれて　ありがとね","Thank you for punishing that boy who
was destroying the orchards.","TRUE"
"Twn/06/03.dat","1","18","Grandma","まったく…
最近の悪ガキはなんだってんだい
あんなことして　タダで済むと思ってるのかね","Geez...
What is up with brats these days? Do they think
they can just get away with their mischief?","TRUE"
"Twn/06/03.dat","2","6","Old Man","ここはな　リゾート地として
金持ちの観光客も多いんじゃよ
それが大きな需要にもなっとる","This here’s a resort town. We get tons of tourists,
so that creates a lot of business.","TRUE"
"Twn/06/03.dat","2","9","Old Man","しかし　ここ最近
果樹園が荒らされることが多くての…
観光客が減らないか　心配じゃ…","But these days, someone’s been vandalizing
our orchards...
I’m worried we’ll lose our tourists...","TRUE"
"Twn/06/03.dat","2","17","Old Man","ここはな　リゾート地として
金持ちの観光客も多いんじゃよ
それが大きな需要にもなっとる","This here’s a resort town. We get tons of tourists,
so that creates a lot of business for us.","TRUE"
"Twn/06/04.dat","0","9","Boy","ボクの考えたレシピはどう？
おいしかったかな？","How did you like the recipe I made?
Is it yummy?","TRUE"
"Twn/06/04.dat","0","17","Boy","動物たちも　住処を追われるのはイヤだろうけど
果樹園を荒らすのは　ダメだよね
お父ちゃん　すごく困ってた","I’m sure the forest animals don’t want to be driven
from their homes, but it’s not right to destroy the
orchards. Dad was really upset.","TRUE"
"Twn/06/04.dat","0","20","Boy","ボクにも　なにかできればいいんだけど
なにかできることはないかなぁ…","I wish I could help, but there’s nothing I can
do about it...","TRUE"
"Twn/06/04.dat","1","4","Young Man","町を離れると　密林しかないよ
密林は猛獣がいる危険な場所だから
誰も行ったりはしないんだ","There’s nothing but the jungle outside the city.
It’s dangerous since it’s filled with ravenous
animals. No one ever goes there.","TRUE"
"Twn/06/04.dat","1","7","Young Man","だから　間違っても行かないようにね","So make sure never to go there by mistake.","TRUE"
"Twn/06/04.dat","2","6","Girl","他の国では　センソーしているんだよね？
たくさんの人が死んでるって　ママが言ってた","We’re at war with another country, aren’t we? 
My mama said that there’s a lot of people dying.","TRUE"
"Twn/06/04.dat","2","9","Girl","センソーって　なんだか悲しいね
ここにはね　そのセンソーってのはないの
みーんな　仲良しなんだよ！","War is so sad. There’s no such thing as a war 
here, everyone here are all good friends!","TRUE"
"Twn/06/04.dat","2","17","Girl","ポゥおじいちゃんに会ったの？
ステキなお歌は聞いた？
わたし　あの歌好きなんだ","Did you hear Grandpwo’s singing?
It’s such a beautiful song, right?
I love it.","TRUE"
"Twn/06/04.dat","2","20","Girl","そういえば　ママが言ってたけど
ポゥおじいちゃんは　すごいシサンカなんだって","Also my momy told me that Grandpwo is a great
landlord.","TRUE"
"Twn/06/04.dat","2","23","Girl","シサンカってなにかな？
歌の上手な人のことを言うのかな","But was is a land... lord? Is it somebody that can
sing well?","TRUE"
"Twn/06/04.dat","3","4","Young Woman","ここの宿屋はね　満室になると
ハンモックを貸し出しているのよ
観光客にはその方が　ありがたがられているの","Whenever all the rooms are filled, the innkeeper
will rent the hammock instead.
The tourists actually prefer that over the rooms.","TRUE"
"Twn/07/00.dat","0","8","Peddler","いやっほ～！
やぁっと　まともそうな人を発見！
これで商売できるよ～","Ya-hoo～!
I finally found someone who looks decent!
We can finally do business～","TRUE"
"Twn/07/00.dat","0","13","Peddler","ささ　今日はなにをお求めで？
ウチは　なんでもやってるから
ご要望にはこたえられると思うよ～","Well, what can I do for you today?
We offer a variety of items that can meet
your needs～","TRUE"
"Twn/07/00.dat","0","25","Peddler","ここでの商売は　なかなか厳しいよ
ささ　今日はなにをお求めで？","It’s hard doing business here.
So, what can I do for you today?","TRUE"
"Twn/07/00.dat","1","8","Grigori Citizen","我々の長　ガードル様が亡くなられた
これからどうするべきか…","Our chief, Master Gardle, is dead.
What should we do now...","TRUE"
"Twn/07/00.dat","1","11","Grigori Citizen","島を出ても　人間は我々グリゴリを
受け入れるだろうか…","If we leave this island, will the humans even
accept us Grigori...","TRUE"
"Twn/07/00.dat","2","8","Grigori Citizen","枢密院が　我々グリゴリを危険視している
一斉に始末される日も近いかもしれん","The Privy Council considers us Grigori a threat.
It may not be long before they try to wipe us out.","TRUE"
"Twn/07/00.dat","2","11","Grigori Citizen","だが　それで我々の歴史に幕が
閉じられるのなら　私はそれも構わない","But if this is the end of our long history, I will
accept that fate.","TRUE"
"Twn/07/00.dat","3","8","Grigori Soldier","ガードル様がいなくなってから
島を出ようと言う者と　留まるべきだと
言う者との意見が対立している","After Master Gardle died, some of us wanted to
leave the island, and some of us wanted to stay.","TRUE"
"Twn/07/00.dat","3","11","Grigori Soldier","このまま我らは
散り散りになってゆくのだろうか…","At this rate, we will be separated and scattered...","TRUE"
"Twn/07/00.dat","4","1","Grigori Citizen","我々グリゴリの民は
この島を出ることは許されない
だが…","We, the Grigori, are not allowed to leave
the island.
However...","TRUE"
"Twn/07/00.dat","4","4","Grigori Citizen","長年　それに不満をもって
生きている者もいないわけではない","Not everyone was happy with that.","TRUE"
"Twn/07/00.dat","5","6","Grigori Citizen","フン　転生者め
気安く話しかけるな","Hmph, a Reincarnator.
Don’t speak with me.","TRUE"
"Twn/07/00.dat","5","14","Grigori Citizen","……{variable}ガードル様…","... Just like Master Gardle...","TRUE"
"Twn/07/00.dat","5","22","Grigori Citizen","さっさと　出て行けば良いものを…","Why don’t you just get the hell out of here...","TRUE"
"Twn/07/00.dat","5","31","Grigori Citizen","……{variable}おまえたち　自分の船に乗るか？","... Do you want to get on your ship?","TRUE"
"Twn/07/00.dat","5","35/0","","はい","Yes","TRUE"
"Twn/07/00.dat","5","35/1","","いいえ","No","TRUE"
"Twn/07/00.dat","5","37","Grigori Citizen","さっさと　出て行けば良いものを…
出て行く気になったら　声かけろよ","Why don’t you just get the hell out of here...
When you’re ready to leave, talk to me.","TRUE"
"Twn/07/00.dat","5","46","Grigori Citizen","グズグズするな
さっさと　出ていけ","Stop messing around and get out of here already.","TRUE"
"Twn/07/01.dat","0","6","Grigori Citizen","ここで助けを待っても誰も来ない
お前たちは　一生　この島にいることに
なるだろうな","No one’s going to come for you if you just wait
here for help. You’ll be stuck here on this island
for the rest of your lives.","TRUE"
"Twn/07/01.dat","0","14","Grigori Citizen","結局は　ここの島だけが
我々グリゴリの居場所だと思う","This island is the only place we Grigori belong to.","TRUE"
"Twn/07/01.dat","0","17","Grigori Citizen","ガードル様が亡くなられて
外へ出て行った者もいるが
きっとまた　ここへ戻ることだろう","With Master Gardle’s death, many of us have
left this island and gone out into the world.
But I’m sure they’ll be back.","TRUE"
"Twn/07/01.dat","1","7","Grigori Soldier","やあ　元気かい？
この転生者どもめ！","How are you doing, you damn Reincarnators!","TRUE"
"Twn/07/01.dat","1","15","Grigori Soldier","何もないところだけど
ゆっくりして行くといいよ
この転生者どもめ！","You’re stuck in the middle of nowhere.
Feel free to take some time to relax,
you damn Reincarnators!","TRUE"
"Twn/07/01.dat","1","18","Grigori Soldier","「{variable}この転生者どもめ！」は
口グセみたいなものだから　気にしないで
この転生者どもめ！","Truth be told, “Damn Reincarnators” is
just a saying we use, so don’t worry about it,
you damn Reincarnators!","TRUE"
"Twn/07/01.dat","2","0","","トニーの日記がある","Tony’s diary is here.","TRUE"
"Twn/07/01.dat","2","4/0","","トニーの日記１１を読む","Read Tony’s diary part 11","TRUE"
"Twn/07/01.dat","2","4/1","","読まない","Don’t read","TRUE"
"Twn/07/01.dat","2","6","","トニーの日記１１","Tony’s diary part 11.","TRUE"
"Twn/07/01.dat","2","9","","『{variable}れんぞくして
　不幸が起こった時こそ　チャンスなり
　後はただ　上がっていくのみ』","“When misfortune strikes, there will always be 
       an opportunity to make a comeback.”","FALSE"
"Twn/07/01.dat","2","12","","ガルポスでは散々な思いをした
果物は食べられなかったし
ジャングルには変な老人がいた","I had a terrible time in Galpos. I never got to eat
fruit and there was a strange old man within the
jungle.","TRUE"
"Twn/07/01.dat","2","15","","その老人は　ジャングルの奥地へ行こうとする
俺を　謎の歌で何時間も足止めした","He stalled me for hours with his mysterious songs 
as I tried to make my way through the jungle.","TRUE"
"Twn/07/01.dat","2","18","","老人の隙を突いて　少し奥にいけたと思ったら
三匹のイヌに吠えられる始末だ","And just when I thought I lost him, three dogs
suddenly started barking at me from nowhere.","TRUE"
"Twn/07/01.dat","2","21","","ん？　二匹と一人だったか？
まぁ　そんなことはどうでもいい","Or was it two dogs and one boy...? I forgot...
Well, I guess it doesn’t matter that much.","TRUE"
"Twn/07/01.dat","2","24","","仕方なく奥地へ行くのを諦め
海路はるばるマムートへと向かおうとしたら
船が沈んで　…ご覧の有様だ","Unable to move forward, I had no choice but to go 
back and ride a ship towards my next destination. 
But on the way there, the ship I was riding sunk.","TRUE"
"Twn/07/01.dat","2","27","","旅立ってから大分経った
しかし　いまだにお宝は入手できず…
一体　俺はなにをしていたんだ…？","Why am I even doing this? I’ve been away from
home for such a long time, but I still haven’t found
any treasure...","TRUE"
"Twn/07/01.dat","2","30","","ダメだ　考えるのはよそう
そう　こんなときこそ　歌って気を紛らわせよう","No, let’s not think about it, right now... Right, I 
should distract myself with a song.","TRUE"
"Twn/07/01.dat","2","33","","♪　{variable}思い出せ　俺の夢　子どもの頃の夢　♪
♪　世界に名を轟かす　偉大なる冒険家　♪
♪　諦めたら　そこで旅は終わりだ　　　♪","♪ Remember my dream, my childhood dream ♪
♪ My name will resound throughout the world ♪
♪ The moment I give up, my adventure ends ♪","TRUE"
